(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1) 0, 26.428233333333328, 26.428233333333328
(1, 2, 112, 112, 16) (1, 2, 1, 1, 4, 16, 4) (1, 1) 1, 4.859933333333333, 5.588566666666667
(1, 4, 56, 56, 16) (4, 4, 1, 1, 4, 16, 4) (1, 1) 1, 7.066199999999999, 7.733400000000001
(1, 9, 28, 28, 16) (2, 9, 1, 1, 4, 16, 4) (1, 1) 2, 4.161500000000001, 4.240666666666667
(1, 8, 23, 17, 16) (12, 8, 7, 1, 4, 16, 4) (1, 1) 4, 18.798066666666667, 24.478799999999996
(1, 1, 299, 299, 4) (2, 1, 3, 3, 1, 16, 4) (2, 2) 7, 16.469800000000003, 17.367533333333338
(1, 8, 23, 17, 16) (8, 8, 7, 1, 4, 16, 4) (1, 1) 4, 14.061533333333335, 14.498266666666666
(1, 128, 8, 8, 16) (12, 128, 1, 1, 4, 16, 4) (1, 1) 1, 9.884866666666667, 10.014633333333334
(1, 66, 7, 7, 16) (12, 66, 1, 1, 4, 16, 4) (1, 1) 3, 6.848499999999999, 8.254633333333333
(1, 8, 16, 16, 16) (12, 8, 3, 3, 4, 16, 4) (1, 1) 0, 13.710600000000001, 13.710600000000001
(1, 8, 16, 16, 16) (12, 8, 3, 3, 4, 16, 4) (2, 2) 0, 6.630599999999999, 6.630599999999999
(1, 16, 14, 14, 16) (32, 16, 1, 1, 4, 16, 4) (1, 1) 1, 9.4628, 11.887
(1, 12, 35, 35, 16) (2, 12, 1, 1, 4, 16, 4) (1, 1) 0, 4.4768333333333326, 4.4768333333333326
(1, 16, 14, 14, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2) 0, 5.053333333333333, 5.053333333333333
(1, 18, 35, 35, 16) (24, 18, 3, 3, 4, 16, 4) (2, 2) 4, 86.23503333333333, 98.33573333333334
(1, 2, 149, 149, 16) (2, 2, 3, 3, 4, 16, 4) (1, 1) 2, 42.16560000000001, 42.2847
(1, 80, 8, 8, 16) (20, 80, 1, 1, 4, 16, 4) (1, 1) 0, 10.719766666666667, 10.719766666666667
(1, 128, 8, 8, 16) (24, 128, 1, 1, 4, 16, 4) (1, 1) 15, 13.051733333333335, 17.1916
(1, 18, 35, 35, 16) (3, 18, 1, 1, 4, 16, 4) (1, 1) 5, 7.589833333333333, 8.274566666666665
(1, 8, 16, 16, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1) 1, 10.165566666666667, 11.5552
(1, 36, 14, 14, 16) (6, 36, 1, 1, 4, 16, 4) (1, 1) 0, 5.5409, 5.5409
(1, 36, 14, 14, 16) (8, 36, 1, 1, 4, 16, 4) (1, 1) 1, 7.0441, 8.0889
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1) 0, 14.6535, 14.6535
(1, 20, 7, 7, 16) (80, 20, 1, 1, 4, 16, 4) (1, 1) 0, 8.888166666666667, 8.888166666666667
(1, 12, 9, 9, 16) (14, 12, 3, 3, 4, 16, 4) (1, 1) 0, 8.634200000000002, 8.634200000000002
(1, 64, 14, 14, 16) (16, 64, 1, 1, 4, 16, 4) (1, 1) 5, 17.09733333333333, 17.7697
(1, 4, 56, 56, 16) (8, 4, 1, 1, 4, 16, 4) (1, 1) 6, 9.966800000000001, 10.058066666666667
(1, 4, 56, 56, 16) (8, 4, 1, 1, 4, 16, 4) (2, 2) 9, 5.128066666666667, 6.184633333333333
(1, 4, 14, 14, 16) (24, 4, 1, 1, 4, 16, 4) (1, 1) 0, 4.1529, 4.1529
(1, 48, 17, 17, 16) (10, 48, 1, 1, 4, 16, 4) (1, 1) 4, 14.967966666666669, 16.653766666666666
(1, 16, 56, 56, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1) 0, 13.989366666666665, 13.989366666666665
(1, 10, 17, 23, 16) (12, 10, 1, 7, 4, 16, 4) (1, 1) 4, 21.459366666666668, 24.52113333333334
(1, 10, 16, 16, 16) (12, 10, 3, 3, 4, 16, 4) (1, 1) 0, 13.6829, 13.6829
(1, 8, 28, 28, 16) (16, 8, 1, 1, 4, 16, 4) (1, 1) 1, 9.468766666666665, 9.824466666666668
(1, 8, 28, 28, 16) (16, 8, 1, 1, 4, 16, 4) (2, 2) 0, 4.584466666666668, 4.584466666666668
(1, 2, 56, 56, 12) (9, 2, 1, 1, 3, 16, 4) (1, 1) 1, 6.125966666666667, 6.896666666666667
(1, 80, 1, 1, 16) (63, 80, 1, 1, 4, 16, 4) (1, 1) 1, 3.6923666666666666, 4.8267
(1, 38, 14, 14, 16) (10, 38, 1, 1, 4, 16, 4) (1, 1) 0, 6.980433333333334, 6.980433333333334
(1, 16, 56, 56, 16) (8, 16, 1, 1, 4, 16, 4) (2, 2) 2, 9.581933333333334, 10.642633333333334
(1, 16, 28, 28, 16) (16, 16, 1, 1, 4, 16, 4) (1, 1) 3, 14.529099999999998, 14.784366666666665
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1) 2, 15.144100000000002, 16.257433333333335
(1, 5, 73, 73, 16) (12, 5, 3, 3, 4, 16, 4) (1, 1) 8, 362.71533333333326, 363.31000000000006
(1, 8, 17, 23, 16) (12, 8, 1, 7, 4, 16, 4) (1, 1) 4, 17.959333333333337, 24.549800000000005
(1, 16, 30, 30, 16) (16, 16, 3, 3, 4, 16, 4) (2, 2) 2, 29.490399999999998, 31.95376666666666
(1, 8, 17, 23, 16) (8, 8, 1, 7, 4, 16, 4) (1, 1) 0, 13.368166666666667, 13.368166666666667
(1, 6, 14, 14, 16) (36, 6, 1, 1, 4, 16, 4) (1, 1) 7, 5.8546000000000005, 6.7452
(1, 32, 28, 28, 16) (64, 32, 1, 1, 4, 16, 4) (2, 2) 2, 28.135966666666665, 28.75583333333333
(1, 66, 7, 7, 16) (8, 66, 1, 1, 4, 16, 4) (1, 1) 0, 6.047799999999999, 6.047799999999999
(1, 8, 29, 29, 16) (10, 8, 3, 3, 4, 16, 4) (2, 2) 0, 10.281966666666666, 10.281966666666666
(1, 12, 17, 17, 16) (12, 12, 3, 3, 4, 16, 4) (2, 2) 8, 7.8663, 8.240533333333332
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (1, 1) 1, 28.08936666666667, 32.23866666666667
(1, 38, 14, 14, 16) (8, 38, 1, 1, 4, 16, 4) (1, 1) 0, 7.228066666666666, 7.228066666666666
(1, 64, 7, 7, 16) (8, 64, 1, 1, 4, 16, 4) (1, 1) 0, 5.4430000000000005, 5.4430000000000005
(1, 16, 35, 35, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1) 4, 7.998699999999999, 9.3734
(1, 128, 8, 8, 16) (28, 128, 1, 1, 4, 16, 4) (1, 1) 1, 20.103566666666666, 20.196166666666663
(1, 60, 7, 7, 16) (20, 60, 1, 1, 4, 16, 4) (1, 1) 0, 6.1949, 6.1949
(1, 80, 8, 8, 16) (24, 80, 1, 1, 4, 16, 4) (1, 1) 2, 11.535666666666666, 12.33676666666667
(1, 6, 29, 29, 16) (6, 6, 3, 3, 4, 16, 4) (1, 1) 2, 28.568033333333336, 28.82423333333333
(1, 32, 14, 14, 16) (32, 32, 1, 1, 4, 16, 4) (1, 1) 0, 15.432700000000006, 15.432700000000006
(1, 6, 56, 56, 16) (2, 6, 1, 1, 4, 16, 4) (1, 1) 0, 5.8072, 5.8072
(1, 4, 55, 55, 16) (4, 4, 1, 1, 4, 16, 4) (1, 1) 8, 6.926233333333333, 8.102533333333334
(1, 128, 8, 8, 16) (20, 128, 1, 1, 4, 16, 4) (1, 1) 0, 14.475533333333335, 14.475533333333335
(1, 12, 14, 14, 16) (4, 12, 1, 1, 4, 16, 4) (1, 1) 0, 3.6777, 3.6777
(1, 24, 10, 8, 16) (24, 24, 3, 1, 4, 16, 4) (1, 1) 0, 8.508566666666667, 8.508566666666667
(1, 20, 27, 27, 16) (4, 20, 1, 1, 4, 16, 4) (1, 1) 0, 10.323833333333335, 10.323833333333335
(1, 2, 112, 112, 16) (4, 2, 1, 1, 4, 16, 4) (1, 1) 8, 9.097399999999999, 10.048233333333334
(1, 8, 30, 30, 16) (16, 8, 3, 3, 4, 16, 4) (2, 2) 0, 15.739366666666664, 15.739366666666664
(1, 36, 14, 14, 16) (12, 36, 1, 1, 4, 16, 4) (1, 1) 1, 8.4071, 15.396700000000001
(1, 64, 7, 7, 16) (22, 64, 1, 1, 4, 16, 4) (1, 1) 0, 7.652633333333334, 7.652633333333334
(1, 28, 10, 10, 16) (24, 28, 3, 3, 4, 16, 4) (1, 1) 4, 21.378566666666664, 21.486066666666662
(1, 24, 8, 10, 16) (24, 24, 1, 3, 4, 16, 4) (1, 1) 4, 9.693866666666667, 9.7927
(1, 6, 37, 37, 16) (6, 6, 3, 3, 4, 16, 4) (1, 1) 4, 23.4445, 27.577333333333332
(1, 8, 16, 16, 16) (10, 8, 3, 3, 4, 16, 4) (1, 1) 2, 11.457933333333335, 12.278133333333335
(1, 16, 35, 35, 16) (3, 16, 1, 1, 4, 16, 4) (1, 1) 0, 6.852700000000001, 6.852700000000001
(1, 12, 27, 27, 16) (4, 12, 1, 1, 4, 16, 4) (1, 1) 9, 6.770499999999999, 6.957433333333333
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1) 5, 29.66086666666666, 30.810766666666673
(1, 6, 16, 16, 16) (8, 6, 3, 3, 4, 16, 4) (1, 1) 1, 8.426166666666667, 9.266100000000003
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (2, 2) 0, 10.824966666666667, 10.824966666666667
(1, 10, 16, 16, 16) (10, 10, 3, 3, 4, 16, 4) (1, 1) 0, 12.6959, 12.6959
(1, 12, 35, 35, 16) (3, 12, 1, 1, 4, 16, 4) (1, 1) 0, 5.452833333333334, 5.452833333333334
(1, 32, 16, 16, 16) (32, 32, 3, 3, 4, 16, 4) (2, 2) 0, 27.246800000000004, 27.246800000000004
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1) 0, 24.2734, 24.2734
(1, 6, 35, 35, 16) (6, 6, 3, 3, 4, 16, 4) (2, 2) 0, 11.471333333333334, 11.471333333333334
(1, 10, 7, 7, 16) (60, 10, 1, 1, 4, 16, 4) (1, 1) 0, 5.2556666666666665, 5.2556666666666665
(1, 3, 39, 39, 16) (4, 3, 5, 5, 4, 16, 4) (1, 1) 0, 21.8166, 21.8166
(1, 18, 35, 35, 16) (4, 18, 1, 1, 4, 16, 4) (1, 1) 4, 8.559899999999999, 9.240266666666665
(1, 4, 58, 58, 16) (8, 4, 3, 3, 4, 16, 4) (2, 2) 2, 15.326533333333337, 18.845066666666664
(1, 16, 56, 56, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2) 0, 26.978433333333328, 26.978433333333328
(1, 1, 112, 112, 16) (6, 1, 1, 1, 4, 16, 4) (1, 1) 5, 9.705900000000002, 10.565866666666665
(1, 36, 14, 14, 16) (4, 36, 1, 1, 4, 16, 4) (1, 1) 2, 5.460666666666666, 5.6329666666666665
(1, 1, 230, 230, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2) 7, 30.039666666666665, 33.2718
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (2, 2) 0, 10.808966666666667, 10.808966666666667
(1, 4, 29, 29, 16) (6, 4, 3, 3, 4, 16, 4) (1, 1) 4, 19.699066666666667, 22.661566666666666
(1, 2, 28, 28, 16) (12, 2, 1, 1, 4, 16, 4) (1, 1) 0, 5.129266666666666, 5.129266666666666
(1, 60, 7, 7, 16) (10, 60, 1, 1, 4, 16, 4) (1, 1) 0, 6.266899999999999, 6.266899999999999
(1, 8, 58, 58, 16) (8, 8, 3, 3, 4, 16, 4) (2, 2) 0, 27.1173, 27.1173
(1, 6, 29, 29, 16) (6, 6, 3, 3, 4, 16, 4) (2, 2) 2, 7.2873, 8.033233333333333
(1, 66, 7, 7, 16) (22, 66, 1, 1, 4, 16, 4) (1, 1) 0, 7.783933333333334, 7.783933333333334
(1, 4, 57, 57, 16) (12, 4, 3, 3, 4, 16, 4) (1, 1) 1, 90.79956666666666, 92.36296666666667
(1, 38, 14, 14, 16) (6, 38, 1, 1, 4, 16, 4) (1, 1) 0, 5.502466666666667, 5.502466666666667
(1, 12, 16, 16, 16) (12, 12, 3, 3, 4, 16, 4) (1, 1) 1, 17.286700000000003, 18.317766666666667
(1, 12, 28, 28, 16) (2, 12, 1, 1, 4, 16, 4) (1, 1) 0, 4.482, 4.482
(1, 4, 37, 37, 16) (6, 4, 3, 3, 4, 16, 4) (1, 1) 0, 17.152733333333334, 17.152733333333334
(1, 10, 9, 9, 16) (14, 10, 3, 3, 4, 16, 4) (1, 1) 18, 9.589333333333332, 13.485766666666668
(1, 64, 7, 7, 16) (12, 64, 1, 1, 4, 16, 4) (1, 1) 0, 6.2410000000000005, 6.2410000000000005
(1, 32, 7, 7, 16) (64, 32, 1, 1, 4, 16, 4) (1, 1) 0, 9.205133333333334, 9.205133333333334
(1, 10, 17, 23, 16) (10, 10, 1, 7, 4, 16, 4) (1, 1) 4, 19.4532, 19.969299999999997
(1, 12, 9, 9, 16) (20, 12, 3, 3, 4, 16, 4) (1, 1) 0, 9.355566666666668, 9.355566666666668
(1, 10, 23, 17, 16) (12, 10, 7, 1, 4, 16, 4) (1, 1) 4, 25.39276666666667, 26.673099999999998
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1) 0, 15.0989, 15.0989
(1, 4, 29, 29, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1) 0, 14.075266666666666, 14.075266666666666
(1, 4, 73, 73, 16) (5, 4, 1, 1, 4, 16, 4) (1, 1) 10, 16.71626666666667, 18.359233333333332
(1, 80, 8, 8, 16) (28, 80, 1, 1, 4, 16, 4) (1, 1) 0, 13.459800000000005, 13.459800000000005
(1, 36, 14, 14, 16) (14, 36, 1, 1, 4, 16, 4) (1, 1) 0, 8.459833333333334, 8.459833333333334
(1, 10, 23, 17, 16) (10, 10, 7, 1, 4, 16, 4) (1, 1) 4, 19.473799999999997, 21.085766666666668
(1, 66, 7, 7, 16) (10, 66, 1, 1, 4, 16, 4) (1, 1) 0, 5.430199999999999, 5.430199999999999
(1, 36, 7, 7, 16) (10, 36, 1, 1, 4, 16, 4) (1, 1) 0, 4.81, 4.81
(1, 38, 14, 14, 16) (12, 38, 1, 1, 4, 16, 4) (1, 1) 2, 8.621333333333334, 8.864866666666666
(1, 12, 17, 17, 16) (20, 12, 3, 3, 4, 16, 4) (2, 2) 2, 11.066666666666668, 12.182533333333334
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1) 2, 14.981066666666665, 15.042333333333334
(1, 64, 14, 14, 16) (128, 64, 1, 1, 4, 16, 4) (2, 2) 0, 29.259866666666667, 29.259866666666667
(1, 24, 14, 14, 16) (6, 24, 1, 1, 4, 16, 4) (1, 1) 0, 5.190133333333334, 5.190133333333334
(1, 64, 7, 7, 16) (64, 64, 1, 1, 4, 16, 4) (1, 1) 0, 13.876399999999999, 13.876399999999999
(1, 8, 56, 56, 16) (8, 8, 1, 1, 4, 16, 4) (1, 1) 5, 14.325233333333333, 15.470466666666667
(1, 12, 23, 17, 16) (12, 12, 7, 1, 4, 16, 4) (1, 1) 4, 26.066133333333333, 29.171766666666667
(1, 12, 17, 23, 16) (12, 12, 1, 7, 4, 16, 4) (1, 1) 4, 25.57826666666667, 28.16776666666667
(1, 32, 28, 28, 16) (16, 32, 1, 1, 4, 16, 4) (1, 1) 0, 25.190233333333328, 25.190233333333328
(1, 48, 17, 17, 16) (8, 48, 1, 1, 4, 16, 4) (1, 1) 4, 12.296766666666663, 13.711066666666666
(1, 32, 28, 28, 16) (16, 32, 1, 1, 4, 16, 4) (2, 2) 2, 10.0841, 10.525933333333336
(1, 24, 14, 14, 16) (4, 24, 1, 1, 4, 16, 4) (1, 1) 0, 4.560966666666667, 4.560966666666667
(1, 2, 149, 149, 16) (4, 2, 3, 3, 4, 16, 4) (1, 1) 0, 80.99766666666666, 80.99766666666666
(1, 4, 16, 16, 16) (6, 4, 3, 3, 4, 16, 4) (1, 1) 2, 6.273666666666665, 6.7090666666666685
(1, 128, 7, 7, 16) (32, 128, 1, 1, 4, 16, 4) (1, 1) 0, 15.739666666666668, 15.739666666666668
(1, 5, 73, 73, 16) (12, 5, 3, 3, 4, 16, 4) (1, 1) 0, 363.0278, 363.0278
(1, 18, 35, 35, 16) (24, 18, 3, 3, 4, 16, 4) (2, 2) 4, 86.9079, 99.78229999999996
(1, 1, 224, 224, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2) 13, 68.52120000000001, 86.40483333333333
