(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (16, 8, 1, 1, 4, 16, 4) (2, 2)
(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (8, 4, 1, 1, 4, 16, 4) (2, 2)
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 1, 230, 230, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2)
(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 58, 58, 16) (8, 4, 3, 3, 4, 16, 4) (2, 2)
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1)
(1, 8, 30, 30, 16) (16, 8, 3, 3, 4, 16, 4) (2, 2)
(1, 32, 9, 9, 16) (32, 32, 3, 3, 4, 16, 4) (1, 1)
(1, 16, 16, 16, 16) (32, 16, 3, 3, 4, 16, 4) (2, 2)
(1, 2048) (8, 512, 128, 4) dense
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 9, 9, 16) (32, 32, 3, 3, 4, 16, 4) (1, 1)
(1, 128, 7, 7, 16) (32, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (2, 2)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1)
(1, 64, 14, 14, 16) (16, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 28, 28, 16) (16, 32, 1, 1, 4, 16, 4) (2, 2)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 32, 28, 28, 16) (8, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (8, 16, 1, 1, 4, 16, 4) (2, 2)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (4, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 1, 230, 230, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2)
(1, 32, 28, 28, 16) (64, 32, 1, 1, 4, 16, 4) (2, 2)
(1, 64, 14, 14, 16) (128, 64, 1, 1, 4, 16, 4) (2, 2)
(1, 2048) (8, 512, 128, 4) dense
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 9, 9, 16) (32, 32, 3, 3, 4, 16, 4) (1, 1)
(1, 128, 7, 7, 16) (32, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 16, 16, 16) (32, 32, 3, 3, 4, 16, 4) (2, 2)
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1)
(1, 64, 14, 14, 16) (16, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 30, 30, 16) (16, 16, 3, 3, 4, 16, 4) (2, 2)
(1, 32, 28, 28, 16) (16, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 32, 28, 28, 16) (8, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 58, 58, 16) (8, 8, 3, 3, 4, 16, 4) (2, 2)
(1, 16, 56, 56, 16) (8, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (4, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 1, 230, 230, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2)
(1, 32, 28, 28, 16) (64, 32, 1, 1, 4, 16, 4) (2, 2)
(1, 64, 14, 14, 16) (128, 64, 1, 1, 4, 16, 4) (2, 2)
(1, 1024) (8, 256, 128, 4) dense
(1, 64, 7, 7, 16) (22, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 66, 7, 7, 16) (22, 66, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 16, 16, 16) (12, 8, 3, 3, 4, 16, 4) (2, 2)
(1, 38, 14, 14, 16) (8, 38, 1, 1, 4, 16, 4) (1, 1)
(1, 38, 14, 14, 16) (6, 38, 1, 1, 4, 16, 4) (1, 1)
(1, 36, 14, 14, 16) (10, 36, 1, 1, 4, 16, 4) (1, 1)
(1, 36, 14, 14, 16) (12, 36, 1, 1, 4, 16, 4) (1, 1)
(1, 36, 14, 14, 16) (14, 36, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 29, 29, 16) (10, 8, 3, 3, 4, 16, 4) (2, 2)
(1, 20, 27, 27, 16) (8, 20, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 27, 27, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 12, 27, 27, 16) (4, 12, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 57, 57, 16) (12, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 55, 55, 16) (4, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 1, 230, 230, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2)
(1, 4, 29, 29, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 6, 29, 29, 16) (6, 6, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 29, 29, 16) (6, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 12, 27, 27, 16) (2, 12, 1, 1, 4, 16, 4) (1, 1)
(1, 6, 29, 29, 16) (6, 6, 3, 3, 4, 16, 4) (2, 2)
(1, 20, 27, 27, 16) (4, 20, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 16, 16, 16) (6, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 36, 14, 14, 16) (4, 36, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 16, 16, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 6, 16, 16, 16) (8, 6, 3, 3, 4, 16, 4) (1, 1)
(1, 36, 14, 14, 16) (6, 36, 1, 1, 4, 16, 4) (1, 1)
(1, 36, 14, 14, 16) (8, 36, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 16, 16, 16) (10, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 10, 16, 16, 16) (10, 10, 3, 3, 4, 16, 4) (1, 1)
(1, 8, 16, 16, 16) (12, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 12, 16, 16, 16) (12, 12, 3, 3, 4, 16, 4) (1, 1)
(1, 10, 16, 16, 16) (12, 10, 3, 3, 4, 16, 4) (1, 1)
(1, 38, 14, 14, 16) (10, 38, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (2, 2)
(1, 12, 16, 16, 16) (16, 12, 3, 3, 4, 16, 4) (1, 1)
(1, 38, 14, 14, 16) (12, 38, 1, 1, 4, 16, 4) (1, 1)
(1, 12, 9, 9, 16) (20, 12, 3, 3, 4, 16, 4) (1, 1)
(1, 66, 7, 7, 16) (12, 66, 1, 1, 4, 16, 4) (1, 1)
(1, 14, 9, 9, 16) (14, 14, 3, 3, 4, 16, 4) (1, 1)
(1, 10, 9, 9, 16) (14, 10, 3, 3, 4, 16, 4) (1, 1)
(1, 66, 7, 7, 16) (10, 66, 1, 1, 4, 16, 4) (1, 1)
(1, 66, 7, 7, 16) (8, 66, 1, 1, 4, 16, 4) (1, 1)
(1, 12, 9, 9, 16) (20, 12, 3, 3, 4, 16, 4) (1, 1)
(1, 64, 7, 7, 16) (12, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 14, 9, 9, 16) (14, 14, 3, 3, 4, 16, 4) (1, 1)
(1, 12, 9, 9, 16) (14, 12, 3, 3, 4, 16, 4) (1, 1)
(1, 64, 7, 7, 16) (8, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 2048) (8, 512, 128, 4) dense
(1, 128, 8, 8, 16) (20, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 80, 8, 8, 16) (20, 80, 1, 1, 4, 16, 4) (1, 1)
(1, 12, 17, 17, 16) (20, 12, 3, 3, 4, 16, 4) (2, 2)
(1, 48, 17, 17, 16) (12, 48, 1, 1, 4, 16, 4) (1, 1)
(1, 18, 35, 35, 16) (24, 18, 3, 3, 4, 16, 4) (2, 2)
(1, 18, 35, 35, 16) (4, 18, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 35, 35, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 12, 35, 35, 16) (4, 12, 1, 1, 4, 16, 4) (1, 1)
(1, 5, 73, 73, 16) (12, 5, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 73, 73, 16) (5, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 2, 149, 149, 16) (4, 2, 3, 3, 4, 16, 4) (1, 1)
(1, 2, 149, 149, 16) (2, 2, 3, 3, 4, 16, 4) (1, 1)
(1, 1, 299, 299, 4) (2, 1, 3, 3, 1, 16, 4) (2, 2)
(1, 3, 39, 39, 16) (4, 3, 5, 5, 4, 16, 4) (1, 1)
(1, 12, 35, 35, 16) (3, 12, 1, 1, 4, 16, 4) (1, 1)
(1, 6, 37, 37, 16) (6, 6, 3, 3, 4, 16, 4) (1, 1)
(1, 4, 37, 37, 16) (6, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 12, 35, 35, 16) (2, 12, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 35, 35, 16) (3, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 18, 35, 35, 16) (3, 18, 1, 1, 4, 16, 4) (1, 1)
(1, 6, 35, 35, 16) (6, 6, 3, 3, 4, 16, 4) (2, 2)
(1, 8, 23, 17, 16) (12, 8, 7, 1, 4, 16, 4) (1, 1)
(1, 8, 17, 23, 16) (8, 8, 1, 7, 4, 16, 4) (1, 1)
(1, 48, 17, 17, 16) (8, 48, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 17, 23, 16) (12, 8, 1, 7, 4, 16, 4) (1, 1)
(1, 8, 23, 17, 16) (8, 8, 7, 1, 4, 16, 4) (1, 1)
(1, 10, 23, 17, 16) (12, 10, 7, 1, 4, 16, 4) (1, 1)
(1, 10, 17, 23, 16) (10, 10, 1, 7, 4, 16, 4) (1, 1)
(1, 48, 17, 17, 16) (10, 48, 1, 1, 4, 16, 4) (1, 1)
(1, 10, 17, 23, 16) (12, 10, 1, 7, 4, 16, 4) (1, 1)
(1, 10, 23, 17, 16) (10, 10, 7, 1, 4, 16, 4) (1, 1)
(1, 12, 23, 17, 16) (12, 12, 7, 1, 4, 16, 4) (1, 1)
(1, 12, 17, 23, 16) (12, 12, 1, 7, 4, 16, 4) (1, 1)
(1, 12, 17, 17, 16) (12, 12, 3, 3, 4, 16, 4) (2, 2)
(1, 24, 8, 10, 16) (24, 24, 1, 3, 4, 16, 4) (1, 1)
(1, 80, 8, 8, 16) (24, 80, 1, 1, 4, 16, 4) (1, 1)
(1, 24, 10, 8, 16) (24, 24, 3, 1, 4, 16, 4) (1, 1)
(1, 28, 10, 10, 16) (24, 28, 3, 3, 4, 16, 4) (1, 1)
(1, 80, 8, 8, 16) (28, 80, 1, 1, 4, 16, 4) (1, 1)
(1, 80, 8, 8, 16) (12, 80, 1, 1, 4, 16, 4) (1, 1)
(1, 24, 8, 10, 16) (24, 24, 1, 3, 4, 16, 4) (1, 1)
(1, 128, 8, 8, 16) (24, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 24, 10, 8, 16) (24, 24, 3, 1, 4, 16, 4) (1, 1)
(1, 24, 8, 10, 16) (24, 24, 1, 3, 4, 16, 4) (1, 1)
(1, 128, 8, 8, 16) (28, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 24, 10, 8, 16) (24, 24, 3, 1, 4, 16, 4) (1, 1)
(1, 128, 8, 8, 16) (12, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 2048) (8, 512, 128, 4) dense
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 9, 9, 16) (32, 32, 3, 3, 4, 16, 4) (1, 1)
(1, 128, 7, 7, 16) (32, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (2, 2)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1)
(1, 64, 14, 14, 16) (16, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 28, 28, 16) (16, 32, 1, 1, 4, 16, 4) (2, 2)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 32, 28, 28, 16) (8, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (8, 16, 1, 1, 4, 16, 4) (2, 2)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (4, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 1, 230, 230, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2)
(1, 32, 28, 28, 16) (64, 32, 1, 1, 4, 16, 4) (2, 2)
(1, 64, 14, 14, 16) (128, 64, 1, 1, 4, 16, 4) (2, 2)
(1, 2048) (8, 512, 128, 4) dense
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 9, 9, 16) (32, 32, 3, 3, 4, 16, 4) (1, 1)
(1, 128, 7, 7, 16) (32, 128, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 7, 7, 16) (128, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 32, 16, 16, 16) (32, 32, 3, 3, 4, 16, 4) (2, 2)
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1)
(1, 64, 14, 14, 16) (16, 64, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 30, 30, 16) (16, 16, 3, 3, 4, 16, 4) (2, 2)
(1, 32, 28, 28, 16) (16, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 30, 30, 16) (8, 8, 3, 3, 4, 16, 4) (1, 1)
(1, 32, 28, 28, 16) (8, 32, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 28, 28, 16) (32, 8, 1, 1, 4, 16, 4) (1, 1)
(1, 8, 58, 58, 16) (8, 8, 3, 3, 4, 16, 4) (2, 2)
(1, 16, 56, 56, 16) (8, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 4, 56, 56, 16) (4, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 1, 230, 230, 4) (4, 1, 7, 7, 1, 16, 4) (2, 2)
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1)
(1, 16, 56, 56, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2)
(1, 32, 28, 28, 16) (64, 32, 1, 1, 4, 16, 4) (2, 2)
(1, 64, 14, 14, 16) (128, 64, 1, 1, 4, 16, 4) (2, 2)
(1, 1024) (8, 256, 128, 4) dense
