(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1) [1.46608e-05, 1.5689833333333334e-05, 1.5020666666666667e-05, 5.289233333333333e-05, 1.5010433333333331e-05, 4.702756666666667e-05, 5.022943333333333e-05, 1.6134366666666666e-05]
(1, 4, 56, 56, 16) (16, 4, 1, 1, 4, 16, 4) (1, 1) [1.4790533333333337e-05, 1.681586666666667e-05, 1.5614199999999997e-05, 1.6986166666666663e-05, 1.5937166666666667e-05, 1.61928e-05, 1.59389e-05, 1.5472199999999997e-05]
(1, 36, 14, 14, 16) (6, 36, 1, 1, 4, 16, 4) (1, 1) [6.253066666666667e-06, 7.270266666666668e-06, 7.753466666666666e-06, 1.4505699999999997e-05, 1.0285e-05, 6.375566666666667e-06, 1.25304e-05, 1.2943666666666666e-05]
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (1, 1) [2.9661766666666664e-05, 2.977743333333333e-05, 2.975573333333333e-05, 0.0001252207666666667, 7.619973333333333e-05, 2.973856666666667e-05, 0.00010775643333333334, 0.00011800276666666665]
(1, 5, 73, 73, 16) (12, 5, 3, 3, 4, 16, 4) (1, 1) [0.0003657040666666666, 0.0004297071333333333, 0.00040282260000000004, 0.00036293180000000004, 0.00042212646666666667, 0.0004766494666666667, 0.0004287849333333333, 0.0005001820333333332]
(1, 16, 56, 56, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1) [1.4434399999999997e-05, 1.5134400000000004e-05, 1.528736666666667e-05, 1.45942e-05, 1.4503766666666668e-05, 2.9503866666666667e-05, 2.9026633333333338e-05, 1.935693333333333e-05]
(1, 28, 10, 10, 16) (24, 28, 3, 3, 4, 16, 4) (1, 1) [2.1569066666666666e-05, 2.1634833333333335e-05, 2.1761066666666667e-05, 3.50956e-05, 2.1852533333333335e-05, 3.49905e-05, 6.53931e-05, 2.11959e-05]
(1, 36, 14, 14, 16) (10, 36, 1, 1, 4, 16, 4) (1, 1) [8.625566666666666e-06, 9.036066666666666e-06, 8.735133333333334e-06, 1.9755566666666664e-05, 1.38798e-05, 8.736200000000001e-06, 2.0050266666666667e-05, 2.00646e-05]
(1, 16, 56, 56, 16) (8, 16, 1, 1, 4, 16, 4) (2, 2) [1.0060266666666666e-05, 1.26318e-05, 1.0333566666666669e-05, 2.3433766666666673e-05, 1.02155e-05, 1.06116e-05, 1.8577766666666663e-05, 1.8578933333333336e-05]
(1, 16, 27, 27, 16) (4, 16, 1, 1, 4, 16, 4) (1, 1) [8.547033333333333e-06, 1.09013e-05, 8.894466666666666e-06, 8.688899999999999e-06, 1.1901999999999999e-05, 1.0896899999999999e-05, 1.0278033333333336e-05, 9.3767e-06]
(1, 6, 16, 16, 16) (8, 6, 3, 3, 4, 16, 4) (1, 1) [8.666866666666667e-06, 9.739066666666668e-06, 9.550633333333333e-06, 3.3827633333333335e-05, 1.7397133333333337e-05, 9.678366666666667e-06, 2.4788366666666665e-05, 2.4422900000000006e-05]
(1, 16, 16, 16, 16) (16, 16, 3, 3, 4, 16, 4) (2, 2) [1.0275799999999999e-05, 1.81745e-05, 1.85303e-05, 1.645843333333333e-05, 2.1054366666666666e-05, 1.6633633333333336e-05, 1.56722e-05, 3.920626666666667e-05]
(1, 32, 28, 28, 16) (64, 32, 1, 1, 4, 16, 4) (2, 2) [3.018463333333333e-05, 4.0970500000000004e-05, 2.8303633333333328e-05, 9.73275e-05, 2.8580466666666665e-05, 8.73001e-05, 0.00010109119999999999, 3.3415e-05]
(1, 2, 149, 149, 16) (2, 2, 3, 3, 4, 16, 4) (1, 1) [4.227316666666666e-05, 6.986076666666667e-05, 4.3183566666666664e-05, 7.822533333333334e-05, 5.5964833333333343e-05, 4.3732999999999996e-05, 7.923043333333334e-05, 8.234753333333332e-05]
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (1, 1) [2.8400033333333333e-05, 2.8399099999999997e-05, 2.8663233333333337e-05, 9.844206666666667e-05, 4.326306666666666e-05, 0.00011536316666666667, 0.00010232846666666665, 3.0438033333333336e-05]
(1, 18, 35, 35, 16) (4, 18, 1, 1, 4, 16, 4) (1, 1) [7.89623333333333e-06, 1.0546366666666668e-05, 1.0958066666666666e-05, 2.480913333333333e-05, 8.635333333333334e-06, 9.629566666666665e-06, 2.3993733333333334e-05, 1.0858466666666668e-05]
(1, 6, 35, 35, 16) (6, 6, 3, 3, 4, 16, 4) (2, 2) [1.2022099999999998e-05, 1.4747999999999998e-05, 1.500036666666667e-05, 2.772193333333333e-05, 1.439953333333333e-05, 1.74581e-05, 2.6807599999999997e-05, 1.5615333333333333e-05]
(1, 32, 9, 9, 16) (32, 32, 3, 3, 4, 16, 4) (1, 1) [2.8040633333333334e-05, 5.4497500000000005e-05, 5.716793333333333e-05, 4.2205999999999995e-05, 6.991653333333333e-05, 5.372236666666666e-05, 3.907393333333333e-05, 0.00014713533333333333]
(1, 4, 58, 58, 16) (8, 4, 3, 3, 4, 16, 4) (2, 2) [1.6203066666666667e-05, 2.3027033333333335e-05, 1.531116666666667e-05, 4.65813e-05, 1.58856e-05, 1.7246766666666666e-05, 3.82118e-05, 3.78319e-05]
(1, 60, 7, 7, 16) (10, 60, 1, 1, 4, 16, 4) (1, 1) [5.633233333333333e-06, 7.697433333333334e-06, 7.719833333333334e-06, 6.404e-06, 7.4666666666666675e-06, 6.4496333333333335e-06, 8.7457e-06, 1.1894799999999998e-05]
(1, 8, 58, 58, 16) (8, 8, 3, 3, 4, 16, 4) (2, 2) [2.840756666666667e-05, 4.058716666666666e-05, 2.7367933333333336e-05, 8.99753e-05, 2.83155e-05, 2.86217e-05, 7.47477e-05, 7.423516666666668e-05]
(1, 16, 56, 56, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2) [2.78598e-05, 2.74929e-05, 2.93726e-05, 2.7431599999999997e-05, 3.872736666666667e-05, 3.926006666666667e-05, 2.9368499999999995e-05, 5.778386666666667e-05]
(1, 12, 14, 14, 16) (4, 12, 1, 1, 4, 16, 4) (1, 1) [3.849733333333333e-06, 4.3358999999999994e-06, 4.616799999999999e-06, 6.778366666666667e-06, 4.4556999999999995e-06, 4.3219333333333335e-06, 4.666799999999999e-06, 4.555866666666667e-06]
(1, 64, 14, 14, 16) (32, 64, 1, 1, 4, 16, 4) (1, 1) [2.7745433333333337e-05, 2.8011800000000005e-05, 2.9345166666666665e-05, 9.854360000000001e-05, 2.9402733333333336e-05, 9.234136666666666e-05, 0.00010250763333333334, 3.07396e-05]
(1, 32, 9, 9, 16) (32, 32, 3, 3, 4, 16, 4) (1, 1) [2.8189033333333334e-05, 5.460716666666666e-05, 5.684253333333334e-05, 4.210813333333333e-05, 6.987966666666667e-05, 5.282663333333334e-05, 3.936876666666667e-05, 0.0001454797]
(1, 8, 58, 58, 16) (8, 8, 3, 3, 4, 16, 4) (2, 2) [2.7855733333333335e-05, 4.0798466666666666e-05, 2.8670033333333342e-05, 9.001396666666667e-05, 2.8713366666666665e-05, 2.9503200000000002e-05, 7.52147e-05, 7.534693333333334e-05]
(1, 16, 56, 56, 16) (32, 16, 1, 1, 4, 16, 4) (2, 2) [2.7156166666666673e-05, 2.8190466666666667e-05, 2.8093833333333332e-05, 2.74731e-05, 3.8583e-05, 3.8134300000000005e-05, 2.9187966666666662e-05, 5.7351099999999994e-05]
(1, 32, 14, 14, 16) (32, 32, 1, 1, 4, 16, 4) (1, 1) [1.453706666666667e-05, 1.5175933333333335e-05, 1.51693e-05, 5.101536666666667e-05, 1.6327466666666666e-05, 4.6831333333333333e-05, 5.141256666666667e-05, 1.6240733333333332e-05]
(1, 1, 299, 299, 4) (2, 1, 3, 3, 1, 16, 4) (2, 2) [1.8476733333333332e-05, 1.98315e-05, 1.8850633333333332e-05, 1.8298233333333334e-05, 2.1794566666666666e-05, 2.077936666666667e-05, 2.1041933333333333e-05, 1.6696500000000002e-05]
(1, 4, 58, 58, 16) (4, 4, 3, 3, 4, 16, 4) (1, 1) [3.2488e-05, 2.4589e-05, 2.6204333333333336e-05, 2.656926666666667e-05, 2.5880466666666664e-05, 6.098643333333333e-05, 6.114513333333333e-05, 4.0092800000000003e-05]
(1, 16, 30, 30, 16) (16, 16, 3, 3, 4, 16, 4) (2, 2) [2.8513299999999997e-05, 2.999426666666667e-05, 2.955396666666667e-05, 0.00011748006666666667, 7.6089e-05, 3.0305266666666663e-05, 0.00010111463333333332, 0.00011723046666666668]
(1, 32, 28, 28, 16) (8, 32, 1, 1, 4, 16, 4) (1, 1) [1.4216433333333333e-05, 2.0818666666666664e-05, 1.58633e-05, 4.2539533333333335e-05, 1.5717333333333333e-05, 1.5730266666666667e-05, 3.387123333333333e-05, 3.3759e-05]
(1, 8, 23, 17, 16) (12, 8, 7, 1, 4, 16, 4) (1, 1) [1.964103333333333e-05, 2.3604766666666668e-05, 2.2640199999999997e-05, 5.462133333333333e-05, 1.8003333333333334e-05, 3.6286200000000005e-05, 2.5861233333333336e-05, 7.03333e-05]
(1, 16, 14, 14, 16) (64, 16, 1, 1, 4, 16, 4) (1, 1) [1.93364e-05, 1.6125999999999998e-05, 1.6569566666666668e-05, 5.0380499999999996e-05, 1.579146666666667e-05, 4.61374e-05, 5.05776e-05, 1.6066933333333334e-05]
